############################################################################		
# Occupancy Transition Matrices for Pattern 6 : long absence                             		
#                                                                              		
# contains three 48x3 matrices                                       		
#       rows   = time-bin 1 to 48                                          		
#		         (each time-bin = 30 minutes)                              
#       column = cumulative percentage of probability for next state       		
#	" column 1 = next state = 1 (=""at home and awake"")          "	
#	" column 2 = next state = 2 (=""sleeping"")                   "	
#	" column 3 = next state = 3 (=""absent"")                     "	
############################################################################		
		
# Current State = 1 (""at home and awake"")"		
0.0000	0.4000	1.0000
0.0000	0.0000	1.0000
0.0000	0.2500	1.0000
0.0000	0.1538	1.0000
0.0000	0.1579	1.0000
0.0000	0.0714	1.0000
0.0000	0.0323	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0435	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0500	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0833	1.0000
0.0000	0.0000	1.0000
0.0000	0.0588	1.0000
0.0000	0.0286	1.0000
0.0000	0.0000	1.0000
0.0000	0.0172	1.0000
0.0000	0.0159	1.0000
0.0000	0.0000	1.0000
0.0000	0.0000	1.0000
0.0000	0.0357	1.0000
0.0000	0.2353	1.0000
0.0000	0.6250	1.0000
0.0000	0.8919	1.0000
0.0000	0.9500	1.0000
0.0000	0.9540	1.0000
0.0000	0.9677	1.0000
0.0000	1.0000	1.0000
0.0000	0.9268	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	1.0000	1.0000
0.0000	0.8750	1.0000
		
# Current State = 2 (""sleeping"")"		
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9608	0.9608	1.0000
1.0000	1.0000	1.0000
0.9817	0.9817	1.0000
0.9722	0.9722	1.0000
0.9833	0.9833	1.0000
0.9032	0.9032	1.0000
1.0000	1.0000	1.0000
0.8667	0.8667	1.0000
0.9600	0.9600	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.0000	0.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
		
# Current State = 3 (""absent"")"		
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9714	1.0000	1.0000
1.0000	1.0000	1.0000
0.9787	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
1.0000	1.0000	1.0000
0.9787	1.0000	1.0000
0.9412	1.0000	1.0000
0.9516	1.0000	1.0000
0.8913	1.0000	1.0000
0.7969	1.0000	1.0000
0.7931	1.0000	1.0000
0.7458	1.0000	1.0000
0.6970	1.0000	1.0000
0.7143	1.0000	1.0000
0.6500	1.0000	1.0000
0.4545	1.0000	1.0000
0.4167	1.0000	1.0000
0.5833	1.0000	1.0000
0.4444	1.0000	1.0000
